meal_id,name,calories,lowsalt,lowcarb,lowfat,lowcholestrol,highprotein,caffeine,highfiber,glucose,shellfish,soy,dairyfree,egg,peanut,treenut,wheat,fish,diabeticfriendly,gluten,glutenfree,seafood,redmeat,whitemeat,vegan,lac_vegan,ovo_vegan,ovo_lac_vegan,pescetarian
5748,"Infant formula, ready-to-feed, soy, store brand, PBM PRODUCTS",63,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5749,"Fast Food, thin crust, cheese topping, 14"" pizza, Pizza Chain",302,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
5750,"Mustard greens, without salt, drained, boiled, cooked, frozen",19,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5751,"Cereals ready-to-eat, CAP'N CRUNCH with CRUNCHBERRIES, QUAKER",397,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5752,"Babyfood, strained, vegetables and dumplings and beef, dinner",48,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5753,"Cereals, dry, cherry pistachio, REAL MEDLEYS, oatmeal, QUAKER",394,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
5754,"Snacks, cheese-flavor, made from dried potatoes, potato chips",551,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5755,"Veal, cooked, separable fat, composite of trimmed retail cuts",642,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5756,"Lamb, raw, separable lean only, breast, imported, New Zealand",149,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5757,"Lamb, soaked and fried, cooked, kidney, imported, New Zealand",112,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5758,"Beef, pan-fried, cooked, brain, variety meats and by-products",196,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5759,"Veal, raw, separable lean and fat, rib roast, rib, Australian",201,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5760,"CAMPBELL'S Red and White, condensed, New England Clam Chowder",71,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5761,"Pineapple, solids and liquids, extra heavy syrup pack, canned",83,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5762,"Cherries, solids and liquids, light syrup pack, canned, sweet",67,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5763,"Pie crust, made with enriched flour, baked, frozen, deep dish",521,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
5764,"Broccoli, with salt, drained, boiled, cooked, chopped, frozen",28,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5765,"Collards, with salt, drained, boiled, cooked, chopped, frozen",36,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5766,"Lima beans, without salt, boiled, cooked, mature seeds, large",115,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5767,"Beverages, fortified with vitamin C, Apple juice light, MOTTS",22,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5768,"Chicken, fried, cooked, meat only, breast, broilers or fryers",187,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5769,"Babyfood, prepared with whole milk, with honey, mixed, cereal",115,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5770,"Cereals ready-to-eat, CINNAMON HARVEST, KASHI ORGANIC PROMISE",336,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5771,"Cereals ready-to-eat, GREAT GRAINS Crunchy Pecan Cereal, POST",403,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5772,"Snacks, original flavor, Multigrain Snack, SUNCHIPS, FRITOLAY",491,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5773,"KEEBLER, Reduced Fat, Pretzel Crackers, FLIPSIDES, TOWN HOUSE",450,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5774,"KEEBLER, Garlic Herb, Pretzel Crackers, FLIPSIDES, TOWN HOUSE",486,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5775,"Biscuits, higher fat, refrigerated dough, plain or buttermilk",307,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
5776,"Restaurant, Arroz con grandules (rice and pigeonpeas), Latino",182,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5777,"Beans, solids and liquids, regular pack, canned, yellow, snap",15,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5778,"Beans, solids and liquids, no salt added, canned, green, snap",15,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5779,"HORMEL ALWAYS TENDER, Lemon Garlic-Flavored, Pork Loin Filets",118,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5780,"Beef, broiled, cooked, patty, 80% lean meat / 20% fat, ground",270,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5781,"Beef, broiled, cooked, patty, 75% lean meat / 25% fat, ground",279,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5782,"KEEBLER, Reduced Fat, 1/2 Dipped, Fudge Grahams, FUDGE SHOPPE",470,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5783,"Veal, pan-fried, cooked, liver, variety meats and by-products",193,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5784,"Lamb, pan-fried, cooked, liver, variety meats and by-products",238,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5785,"KEEBLER, White Fudge Dipped Pretzels, 100 Calorie RIGHT BITES",483,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5786,"Soup, prepared with equal volume milk, canned, cream of onion",75,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5787,"MORNINGSTAR FARMS Breakfast Sausage Links, unprepared, frozen",159,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5788,"Babyfood, strained, vegetables and noodles and turkey, dinner",44,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5789,"USDA Commodity, raw, frozen, bulk/links/patties, pork sausage",231,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5790,"PREGO Pasta, ready-to-serve, Flavored with Meat Italian Sauce",62,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5791,"Cocoa, processed with alkali, hi-fat or breakfast, dry powder",479,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5792,"CAMPBELL'S, condensed, cream of chicken soup, HEALTHY REQUEST",50,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5793,"Babyfood, strained, bananas and pineapple with tapioca, fruit",65,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5794,"Squash, without salt, mashed, boiled, cooked, hubbard, winter",30,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5795,"KASHI Pizza, unprepared, frozen, single serve, Greek Tzatziki",203,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5796,"Infant formula, powder, with iron, GOOD START SUPREME, NESTLE",509,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5797,"Lamb, pan-fried, cooked, brain, variety meats and by-products",273,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5798,"SUBWAY, roast beef sub on white bread with lettuce and tomato",155,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5799,"Beverages, canned, without added nutrients, fruit punch drink",48,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
5800,"Pork, roasted, separable fat (from ham and arm picnic), cured",591,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5801,"Cereals ready-to-eat, KELLOGG'S APPLE JACKS with marshmallows",378,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5802,"Chicken, roasted, cooked, meat only, wing, broilers or fryers",203,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5803,"Fast foods, regular patty; with condiments, hamburger; double",268,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5804,"Cereals ready-to-eat, CAP'N CRUNCH'S Halloween Crunch, QUAKER",402,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5805,"Potatoes, dry form, granules without milk, dehydrated, mashed",372,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5806,"Seal, partially dried (Alaska Native), meat, bearded (Oogruk)",270,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5807,"Cereals, dry, enriched, regular and quick, yellow, corn grits",368,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5808,"CRUNCHMASTER, Gluten-Free, Snack Crackers, Multi-Grain Crisps",456,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5809,"Pork, raw, frozen, ears, variety meats and by-products, fresh",234,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5810,"Seeds, without salt, roasted, whole, pumpkin and squash seeds",446,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5811,"Beef, simmered, cooked, tongue, variety meats and by-products",284,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5812,"Soup, prepared with equal volume water, canned, turkey noodle",28,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5813,"CAMPBELL'S CHUNKY Soups, Grilled Chicken & Sausage Gumbo Soup",57,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5814,"Beverages, fortified with vitamin C, light, Apple juice drink",22,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5815,"Mollusks, made from surimi, imitation, mixed species, scallop",99,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5816,"Puddings, prepared with whole milk, regular, dry mix, vanilla",113,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5817,"Puddings, prepared with whole milk, instant, dry mix, vanilla",114,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5818,"Milk, with added vitamin A and vitamin D, fat free, chocolate",67,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5819,"Peaches, solids and liquids, heavy syrup pack, canned, spiced",75,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5820,"Chicken, not reheated, frozen, precooked, white meat, nuggets",261,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5821,"Turkey from whole, roasted, cooked, meat and skin, light meat",177,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5822,"Babyfood, toddler, chicken and noodle with vegetables, dinner",66,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5823,"Crustaceans, breaded and fried, cooked, mixed species, shrimp",242,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
5824,"CAMPBELL'S Red and White, condensed, Fiesta Nacho Cheese Soup",97,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5825,"Bread, refrigerated, commercially prepared, whole wheat, naan",286,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
5826,"Cereals, banana bread, Weight Control Instant Oatmeal, QUAKER",361,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
5827,"Cereals, dry, maple and brown sugar, fortified, instant, oats",368,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5828,"Fast Foods, meat and skin and breading, Breast, Fried Chicken",230,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5829,"Lamb, soaked and fried, cooked, testes, imported, New Zealand",125,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5830,"Lamb, soaked and fried, cooked, brains, imported, New Zealand",154,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5831,"Margarine-like, with salt, tub, 60% fat, vegetable oil spread",533,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5832,"LITTLE CAESARS 14"" Original Round Cheese Pizza, Regular Crust",265,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
5833,"Babyfood, strained, with applesauce and bananas, rice, cereal",80,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5834,"USDA Commodity, raw, frozen, bulk/coarse ground, ground, beef",228,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5835,"Seeds, without salt, roasted, pumpkin and squash seed kernels",574,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5836,"Corn, unprepared, kernels cut off cob, frozen, yellow, sweet",88,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5837,"Chicken, flour, fried, cooked, skin only, broilers or fryers",502,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5838,"Beverages, Ready-to-Drink, Nutritional Shake, ENSURE, ABBOTT",105,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
5839,"Cheese, low sodium, cheddar or American, pasteurized process",376,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5840,"Fish, smoked (Alaska Native), canned, (sockeye), red, salmon",206,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5841,"Veal, braised, cooked, thymus, variety meats and by-products",125,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5842,"Veal, braised, cooked, spleen, variety meats and by-products",129,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5843,"Lamb, braised, cooked, spleen, variety meats and by-products",156,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5844,"Cookies, with creme filling, chocolate sandwich, gluten-free",474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
5845,"Chicken, stewed, cooked, meat only, back, broilers or fryers",209,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5846,"Beans, solids and liquids, regular pack, canned, green, snap",15,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5847,"Cereals ready-to-eat, chocolate-flavored frosted puffed corn",405,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
5848,"Beans, with salt, boiled, cooked, mature seeds, black turtle",130,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5849,"USDA Commodity, unheated, cooked, boneless, ham, cured, pork",133,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5850,"Puddings, prepared with 2% milk, instant, dry mix, chocolate",105,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5851,"Soybeans, with salt, steamed, cooked, sprouted, mature seeds",81,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5852,"Puddings, prepared with whole milk, instant, dry mix, banana",115,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5853,"Chicken, fried, cooked, meat only, thigh, broilers or fryers",218,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5854,"Peppers, without salt, drained, boiled, cooked, green, sweet",28,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5855,"Shortening industrial, soybean (hydrogenated) and cottonseed",884,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5856,"Cookies, plain or honey (includes cinnamon), graham crackers",430,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5857,"Rice, dry, enriched, precooked or instant, long-grain, white",380,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5858,"Grapefruit, solids and liquids, water pack, canned, sections",36,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5859,"Nuts, raw (liquid expressed from grated meat), coconut cream",330,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5860,"Cereals, dry, enriched, regular and quick, white, corn grits",370,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5861,"Cereals ready-to-eat, Dulce De Leche CHEERIOS, GENERAL MILLS",378,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5862,"Cereals ready-to-eat, APPLE CINNAMON CHEERIOS, GENERAL MILLS",386,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5863,"Wheat flour, calcium-fortified, enriched, all-purpose, white",364,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
5864,"Frostings, prepared with margarine, dry mix, creamy, vanilla",413,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5865,"Cookies, reduced fat, with creme filling, chocolate sandwich",436,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
5866,"Restaurant, spaghetti with pomodoro sauce (no meat), Italian",104,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5867,"Cereals ready-to-eat, RAISIN BRAN CRUNCH, KELLOGG'S, KELLOGG",354,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5868,"CAMPBELL'S CHUNKY Soups, Hearty Chicken with Vegetables Soup",45,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5869,"HOT POCKETS, frozen, meatballs & mozzarella stuffed sandwich",253,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5870,"Squash, with salt, boiled, cooked, frozen, butternut, winter",39,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5871,"Beef, braised, cooked, spleen, variety meats and by-products",145,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5872,"Beef, braised, cooked, thymus, variety meats and by-products",319,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5873,"Cereals ready-to-eat, RAISIN VINEYARD, KASHI ORGANIC PROMISE",342,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5874,"Candies, TWIX chocolate fudge cookie bars, MARS SNACKFOOD US",550,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
5875,"Lamb, soaked and fried, cooked, liver, imported, New Zealand",168,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5876,"Snacks, cheese-flavor, puffs or twists, extruded, corn-based",560,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5877,"Cereals, dry, maple and brown sugar, Instant Oatmeal, QUAKER",368,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
5878,"DIGIORNO Pizza, baked, frozen, rising crust, supreme topping",255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
5879,"Beans, solids and liquids, canned, mature seeds, red, kidney",81,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5880,"Pokeberry shoots, with salt, drained, boiled, cooked, (poke)",20,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5881,"Pickles, sweet (includes bread and butter pickles), cucumber",91,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
5882,"Biscuits, lower fat, refrigerated dough, plain or buttermilk",270,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
5883,"Brussels sprouts, with salt, drained, boiled, cooked, frozen",42,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5884,"Broccoli, with salt, drained, boiled, cooked, spears, frozen",28,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5885,"Onions, without salt, drained, boiled, cooked, whole, frozen",28,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5886,"MARY'S GONE CRACKERS, Organic Gluten Free, Original Crackers",446,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5887,"Beef, simmered, cooked, tripe, variety meats and by-products",94,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5888,"Babyfood, junior, with applesauce and bananas, mixed, cereal",83,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5889,"Fast Foods, meat and skin and breading, Thigh, Fried Chicken",274,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5890,"KELLOGG'S, Frosted Confetti Cake Toaster Pastries, POP-TARTS",375,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5891,"KELLOGG'S, Frosted Cinnamon Roll Toaster Pastries, POP-TARTS",416,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5892,"KELLOGG'S, Frosted Apple Strudel Toaster Pastries, POP-TARTS",395,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5893,"Margarine-like spread with yogurt, with salt, stick, 70% fat",630,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5894,"Beef, broiled, cooked, patty, 95% lean meat / 5% fat, ground",174,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5895,"Cheese, large or small curd, dry, uncreamed, nonfat, cottage",72,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5896,"Nuts, with salt added, with peanuts, oil roasted, mixed nuts",607,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
5897,"Nuts, with salt added, with peanuts, dry roasted, mixed nuts",594,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
5898,"Cereals, dry, Creamy TRULY VANILLA, KASHI GO LEAN Hot Cereal",360,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5899,"Crackers, with cheese filling, sandwich, standard snack-type",477,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5900,"KEEBLER, Sandies Shortbread Cookies, 100 Calorie RIGHT BITES",468,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
5901,"MORNINGSTAR FARMS Breakfast Bacon Strips, unprepared, frozen",346,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
